[2024-11-18 08:33:00] info: 	z2m: Logging to console, file (filename: log.log)
[2024-11-18 08:33:12] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x001788010dabce8f/power_on_behavior/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state"},{"topic":"zigbee2mqtt/Phillips1100/availability"}],"availability_mode":"all","device":{"identifiers":["zigbee2mqtt_0x001788010dabce8f"],"manufacturer":"Philips","model":"Hue White and Color Ambiance A19 1100 lumen (9290024687)","name":"Phillips1100","sw_version":"1.122.2","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:power-settings","json_attributes_topic":"zigbee2mqtt/Phillips1100","name":"Power-on behavior","object_id":"phillips1100_power_on_behavior","origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Phillips1100","unique_id":"0x001788010dabce8f_power_on_behavior_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior }}"}'
[2024-11-18 08:33:12] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x001788010dabce8f/power_on_behavior/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state"},{"topic":"zigbee2mqtt/Phillips1100/availability"}],"availability_mode":"all","command_topic":"zigbee2mqtt/Phillips1100/set/power_on_behavior","device":{"identifiers":["zigbee2mqtt_0x001788010dabce8f"],"manufacturer":"Philips","model":"Hue White and Color Ambiance A19 1100 lumen (9290024687)","name":"Phillips1100","sw_version":"1.122.2","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"enabled_by_default":true,"entity_category":"config","icon":"mdi:power-settings","json_attributes_topic":"zigbee2mqtt/Phillips1100","name":"Power-on behavior","object_id":"phillips1100_power_on_behavior","options":["off","on","toggle","previous"],"origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Phillips1100","unique_id":"0x001788010dabce8f_power_on_behavior_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior }}"}'
[2024-11-18 08:33:12] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0x001788010dabce8f/effect/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state"},{"topic":"zigbee2mqtt/Phillips1100/availability"}],"availability_mode":"all","command_topic":"zigbee2mqtt/Phillips1100/set/effect","device":{"identifiers":["zigbee2mqtt_0x001788010dabce8f"],"manufacturer":"Philips","model":"Hue White and Color Ambiance A19 1100 lumen (9290024687)","name":"Phillips1100","sw_version":"1.122.2","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"enabled_by_default":false,"icon":"mdi:palette","json_attributes_topic":"zigbee2mqtt/Phillips1100","name":"Effect","object_id":"phillips1100_effect","options":["blink","breathe","okay","channel_change","candle","fireplace","colorloop","finish_effect","stop_effect","stop_hue_effect"],"origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"unique_id":"0x001788010dabce8f_effect_zigbee2mqtt"}'
[2024-11-18 08:33:12] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x001788010dabce8f/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state"},{"topic":"zigbee2mqtt/Phillips1100/availability"}],"availability_mode":"all","device":{"identifiers":["zigbee2mqtt_0x001788010dabce8f"],"manufacturer":"Philips","model":"Hue White and Color Ambiance A19 1100 lumen (9290024687)","name":"Phillips1100","sw_version":"1.122.2","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","json_attributes_topic":"zigbee2mqtt/Phillips1100","name":"Linkquality","object_id":"phillips1100_linkquality","origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Phillips1100","unique_id":"0x001788010dabce8f_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2024-11-18 08:33:12] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x001788010dabce8f/update_state/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state"},{"topic":"zigbee2mqtt/Phillips1100/availability"}],"availability_mode":"all","device":{"identifiers":["zigbee2mqtt_0x001788010dabce8f"],"manufacturer":"Philips","model":"Hue White and Color Ambiance A19 1100 lumen (9290024687)","name":"Phillips1100","sw_version":"1.122.2","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:update","json_attributes_topic":"zigbee2mqtt/Phillips1100","name":"Update state","object_id":"phillips1100_update_state","origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Phillips1100","unique_id":"0x001788010dabce8f_update_state_zigbee2mqtt","value_template":"{{ value_json['update']['state'] }}"}'
[2024-11-18 08:33:12] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/0x001788010dabce8f/update_available/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state"},{"topic":"zigbee2mqtt/Phillips1100/availability"}],"availability_mode":"all","device":{"identifiers":["zigbee2mqtt_0x001788010dabce8f"],"manufacturer":"Philips","model":"Hue White and Color Ambiance A19 1100 lumen (9290024687)","name":"Phillips1100","sw_version":"1.122.2","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"device_class":"update","enabled_by_default":false,"entity_category":"diagnostic","json_attributes_topic":"zigbee2mqtt/Phillips1100","name":null,"object_id":"phillips1100_update_available","origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/Phillips1100","unique_id":"0x001788010dabce8f_update_available_zigbee2mqtt","value_template":"{{ value_json['update']['state'] == \"available\" }}"}'
[2024-11-18 08:33:12] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/update/0x001788010dabce8f/update/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state"},{"topic":"zigbee2mqtt/Phillips1100/availability"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/device/ota_update/update","device":{"identifiers":["zigbee2mqtt_0x001788010dabce8f"],"manufacturer":"Philips","model":"Hue White and Color Ambiance A19 1100 lumen (9290024687)","name":"Phillips1100","sw_version":"1.122.2","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"device_class":"firmware","entity_category":"config","entity_picture":"https://github.com/Koenkk/zigbee2mqtt/raw/master/images/logo.png","json_attributes_template":"{\"in_progress\": {{ iif(value_json['update']['state'] == 'updating', 'true', 'false') }} }","json_attributes_topic":"zigbee2mqtt/Phillips1100","latest_version_template":"{{ value_json['update']['latest_version'] }}","latest_version_topic":"zigbee2mqtt/Phillips1100","name":null,"object_id":"phillips1100","origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"payload_install":"{\"id\": \"0x001788010dabce8f\"}","state_topic":"zigbee2mqtt/Phillips1100","unique_id":"0x001788010dabce8f_update_zigbee2mqtt","value_template":"{{ value_json['update']['installed_version'] }}"}'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration', payload '{"action":null,"angle":86,"angle_x":3,"angle_x_absolute":87,"angle_y":1,"angle_y_absolute":89,"angle_z":87,"battery":100,"device_temperature":26,"linkquality":255,"power_outage_count":146,"sensitivity":"high","strength":44,"vibration":false,"voltage":3035,"x_axis":56,"y_axis":12,"z_axis":1112}'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/vibration', payload 'false'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle', payload '86'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/strength', payload '44'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/linkquality', payload '255'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/sensitivity', payload 'high'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/voltage', payload '3035'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/battery', payload '100'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/device_temperature', payload '26'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/power_outage_count', payload '146'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/x_axis', payload '56'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/y_axis', payload '12'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/z_axis', payload '1112'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x', payload '3'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y', payload '1'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_z', payload '87'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x_absolute', payload '87'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y_absolute', payload '89'
[2024-11-18 08:33:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/action', payload ''
[2024-11-18 08:33:14] warning: 	z2m: Failed to ping 'liptech mmwave' (attempt 1/1, ZCL command 0xb0c7defffedb6f4f/1 genBasic.read(["zclVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":true,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false}) failed (Delivery failed for {"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":1,"options":4160,"groupId":0,"sequence":138}))
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug', payload '{"ac_frequency":60,"current":0,"energy":0.05,"linkquality":224,"power":0,"power_factor":0,"power_on_behavior":"on","state":"OFF","update":{"installed_version":268513368,"latest_version":268513368,"state":"idle"},"update_available":false,"voltage":117.5}'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/state', payload 'OFF'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/voltage', payload '117.5'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/ac_frequency', payload '60'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/update-state', payload 'idle'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/update-installed_version', payload '268513368'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/update-latest_version', payload '268513368'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/update_available', payload 'false'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/linkquality', payload '224'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/power', payload '0'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/power_factor', payload '0'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/current', payload '0'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/power_on_behavior', payload 'on'
[2024-11-18 08:33:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Zigbee Smart Plug/energy', payload '0.05'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration', payload '{"action":"vibration","angle":86,"angle_x":3,"angle_x_absolute":87,"angle_y":1,"angle_y_absolute":89,"angle_z":87,"battery":100,"device_temperature":26,"linkquality":255,"power_outage_count":146,"sensitivity":"high","strength":44,"vibration":true,"voltage":3035,"x_axis":56,"y_axis":12,"z_axis":1112}'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/vibration', payload 'true'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle', payload '86'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/strength', payload '44'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/linkquality', payload '255'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/sensitivity', payload 'high'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/voltage', payload '3035'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/battery', payload '100'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/device_temperature', payload '26'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/power_outage_count', payload '146'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/x_axis', payload '56'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/y_axis', payload '12'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/z_axis', payload '1112'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x', payload '3'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y', payload '1'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_z', payload '87'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x_absolute', payload '87'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y_absolute', payload '89'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/action', payload 'vibration'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration', payload '{"action":"","angle":86,"angle_x":3,"angle_x_absolute":87,"angle_y":1,"angle_y_absolute":89,"angle_z":87,"battery":100,"device_temperature":26,"linkquality":255,"power_outage_count":146,"sensitivity":"high","strength":44,"vibration":true,"voltage":3035,"x_axis":56,"y_axis":12,"z_axis":1112}'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/vibration', payload 'true'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle', payload '86'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/strength', payload '44'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/linkquality', payload '255'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/sensitivity', payload 'high'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/voltage', payload '3035'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/battery', payload '100'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/device_temperature', payload '26'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/power_outage_count', payload '146'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/x_axis', payload '56'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/y_axis', payload '12'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/z_axis', payload '1112'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x', payload '3'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y', payload '1'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_z', payload '87'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x_absolute', payload '87'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y_absolute', payload '89'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/action', payload ''
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/device_automation/0x00158d000af01758/action_vibration/config', payload '{"automation_type":"trigger","device":{"identifiers":["zigbee2mqtt_0x00158d000af01758"],"manufacturer":"Aqara","model":"Vibration sensor (DJT11LM)","name":"Aqara vibration","sw_version":"3000-0001","via_device":"zigbee2mqtt_bridge_0xb0c7defffe808a84"},"origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"payload":"vibration","subtype":"vibration","topic":"zigbee2mqtt/Aqara vibration/action","type":"action"}'
[2024-11-18 08:33:48] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/action', payload 'vibration'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration', payload '{"action":null,"angle":86,"angle_x":3,"angle_x_absolute":87,"angle_y":1,"angle_y_absolute":89,"angle_z":87,"battery":100,"device_temperature":26,"linkquality":255,"power_outage_count":146,"sensitivity":"high","strength":44,"vibration":false,"voltage":3035,"x_axis":56,"y_axis":12,"z_axis":1112}'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/vibration', payload 'false'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle', payload '86'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/strength', payload '44'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/linkquality', payload '255'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/sensitivity', payload 'high'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/voltage', payload '3035'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/battery', payload '100'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/device_temperature', payload '26'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/power_outage_count', payload '146'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/x_axis', payload '56'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/y_axis', payload '12'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/z_axis', payload '1112'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x', payload '3'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y', payload '1'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_z', payload '87'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x_absolute', payload '87'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y_absolute', payload '89'
[2024-11-18 08:33:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/action', payload ''
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe', payload '{"battery":100,"battery_low":false,"linkquality":200,"sensitivity":0,"tamper":false,"vibration":false,"voltage":null}'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe/vibration', payload 'false'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe/tamper', payload 'false'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe/battery_low', payload 'false'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe/sensitivity', payload '0'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe/battery', payload '100'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe/linkquality', payload '200'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Tuya_Vibe/voltage', payload ''
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration', payload '{"action":null,"angle":86,"angle_x":3,"angle_x_absolute":87,"angle_y":1,"angle_y_absolute":89,"angle_z":87,"battery":100,"device_temperature":26,"linkquality":255,"power_outage_count":146,"sensitivity":"high","strength":44,"vibration":false,"voltage":3035,"x_axis":56,"y_axis":12,"z_axis":1112}'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/vibration', payload 'false'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle', payload '86'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/strength', payload '44'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/linkquality', payload '255'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/sensitivity', payload 'high'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/voltage', payload '3035'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/battery', payload '100'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/device_temperature', payload '26'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/power_outage_count', payload '146'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/x_axis', payload '56'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/y_axis', payload '12'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/z_axis', payload '1112'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x', payload '3'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y', payload '1'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_z', payload '87'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_x_absolute', payload '87'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/angle_y_absolute', payload '89'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Aqara vibration/action', payload ''
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff', payload '{"illumination":"bright","linkquality":255,"occupancy":true,"occupancy_sensitivity":"high","occupancy_timeout":15,"update":{"installed_version":-1,"latest_version":-1,"state":"idle"},"update_available":false}'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/occupancy_sensitivity', payload 'high'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/occupancy_timeout', payload '15'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/occupancy', payload 'true'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/illumination', payload 'bright'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/update-state', payload 'idle'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/update-installed_version', payload '-1'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/update-latest_version', payload '-1'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/update_available', payload 'false'
[2024-11-18 08:33:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x0ceff6fffe6b79ff/linkquality', payload '255'
